,item_id,amount,currency,Şəhər,Marka,Model,Buraxılış ili,Ban növü,Rəng,Mühərrik,Yürüş
1820,9516624,46500,USD,Bakı,Avatr,12,2024,Liftbek,Yaş Asfalt,578 a.g. / Elektro,0 km
1821,6389374,56500,AZN,Bakı,Isuzu,NMR 85 H,2024,Yük maşını,Ağ,3.0 L / 130 a.g. / Dizel,0 km
1822,9516991,24900,AZN,Bakı,Mercedes,C 250,2014,Kupe,Ağ,1.8 L / 204 a.g. / Benzin,250 000 km
1823,9484526,42000,USD,Bakı,BMW,X6,2015,SUV Kupe,Ağ,3.0 L / 313 a.g. / Dizel,165 000 km
1824,8940882,10700,AZN,Bakı,Ravon,Nexia R3,2019,Sedan,Ağ,1.5 L / 107 a.g. / Benzin,233 000 km
1825,9457024,11900,AZN,Bakı,Nissan,Micra,2012,"Hetçbek, 5 qapı",Gümüşü,1.2 L / 80 a.g. / Benzin,133 000 km
1826,9482339,29000,AZN,Bakı,BMW,X6,2012,SUV Kupe,Ağ,4.4 L / 407 a.g. / Benzin,179 656 km
1827,9476134,10000,AZN,Bakı,Toyota,Prius,2006,Liftbek,Qara,1.5 L / 76 a.g. / Hibrid,354 000 km
1828,9476376,29800,USD,Bakı,Leapmotor,C16,2025,"Offroader / SUV, 5 qapı",Yaş Asfalt,1.5 L / 231 a.g. / Plug-in Hibrid,0 km
1829,9457337,48700,USD,Bakı,Mercedes,E 300 e 4MATIC,2023,Sedan,Yaş Asfalt,2.0 L / 320 a.g. / Plug-in Hibrid,44 270 km
1830,9113749,8800,AZN,Bakı,Khazar,LX,2020,Sedan,Ağ,1.7 L / 113 a.g. / Benzin,210 000 km
1831,9456096,43000,USD,Bakı,Mercedes,S 500 4MATIC,2016,Sedan,Gümüşü,4.7 L / 455 a.g. / Benzin,166 000 km
1832,9405461,24500,AZN,Bakı,Kia,Optima,2012,Sedan,Ağ,2.0 L / 165 a.g. / Benzin,212 000 km
1833,9419640,40040,AZN,Bakı,Toyota,Land Cruiser Prado,2012,"Offroader / SUV, 5 qapı",Ağ,2.7 L / 167 a.g. / Benzin,176 040 km
1834,9516623,2800,AZN,Bakı,GAZ,31029,1993,Sedan,Qara,2.4 L / 100 a.g. / Benzin,460 000 km
1835,8894963,32900,AZN,Bakı,Mercedes,Atego 816,2008,Yük maşını,Ağ,4.3 L / 177 a.g. / Dizel,458 587 km
1836,8659256,27500,USD,Bakı,Mercedes,E 220 d,2016,Sedan,Ağ,2.2 L / 200 a.g. / Dizel,199 000 km
1837,9321649,58500,USD,Bakı,BMW,530e,2022,Sedan,Yaş Asfalt,2.0 L / 292 a.g. / Plug-in Hibrid,10 000 km
1838,9516661,23700,AZN,Bakı,BMW,328,2014,Sedan,Qara,2.0 L / 245 a.g. / Benzin,208 000 km
1839,9493136,12000,AZN,Gəncə,Mercedes,E 240,1998,Sedan,Gümüşü,2.4 L / 170 a.g. / Benzin,300 000 km
1840,9502343,17000,AZN,Bakı,Mercedes,E 220 d,2003,Sedan,Qara,2.2 L / 170 a.g. / Dizel,585 000 km
1841,9513758,8800,AZN,Bakı,Mercedes,C 230,1998,Sedan,Göy,2.3 L / 193 a.g. / Benzin,325 441 km
1842,8288040,140700,USD,Bakı,Land Rover,RR Sport,2023,"Offroader / SUV, 5 qapı",Boz,3.0 L / 400 a.g. / Benzin,0 km
1843,9513161,34000,USD,Bakı,Lexus,RX 300,2019,"Offroader / SUV, 5 qapı",Qara,2.0 L / 238 a.g. / Benzin,170 000 km
1844,9437487,13900,AZN,Qəbələ,Kia,Ceed SW,2009,"Universal, 5 qapı",Qara,1.4 L / 109 a.g. / Benzin,341 000 km
1845,9095687,27500,AZN,Bakı,Honda,e:NS1,2023,Sedan,Ağ,204 a.g. / Elektro,15 000 km
1846,9431914,17300,AZN,Bakı,Ford,Fusion (North America),2017,Sedan,Göy,1.5 L / 184 a.g. / Benzin,206 318 km
1847,9470307,14900,AZN,Bakı,Volkswagen,Passat CC,2012,Sedan,Qara,2.0 L / 211 a.g. / Benzin,224 000 km
1848,9207055,5500,AZN,İsmayıllı,LADA (VAZ),2107,2005,Sedan,Göy,1.6 L / 75 a.g. / Benzin,76 875 km
1849,9496436,32500,AZN,Bakı,BMW,330,2018,Sedan,Boz,2.0 L / 258 a.g. / Benzin,180 000 km
1850,9484082,55000,USD,Bakı,Land Rover,Range Rover,2018,"Offroader / SUV, 5 qapı",Qara,3.0 L / 340 a.g. / Benzin,152 888 km
1851,9479659,20950,USD,Bakı,Changan,Deepal S7,2025,"Offroader / SUV, 5 qapı",Qara,1.5 L / 255 a.g. / Plug-in Hibrid,0 km
1852,9400879,22500,AZN,Bakı,CFMOTO,UFORCE 600,2024,Kvadrosikl,Açıq yaşıl,600 sm3/ 45 a.g. / Benzin,0 km
1853,9517267,17000,AZN,Bakı,Volkswagen,Caravelle,2014,Minivan,Qara,2.0 L / 180 a.g. / Dizel,250 000 km
1854,9498205,25500,AZN,Bakı,Hyundai,Accent,2021,Sedan,Ağ,1.6 L / 132 a.g. / Benzin,133 000 km
1855,9334053,4600,AZN,Sumqayıt,LADA (VAZ),2107,2004,Sedan,Qızılı,1.6 L / 75 a.g. / Benzin,83 000 km
1856,9478947,23500,USD,Bakı,BMW,530,2017,Sedan,Qara,2.0 L / 249 a.g. / Benzin,104 600 km
1857,8943214,22900,USD,Bakı,BMW,530,2017,Sedan,Ağ,2.0 L / 249 a.g. / Benzin,207 000 km
1858,9516980,13000,AZN,Bakı,Kawasaki,1400 GTR,2008,Motosiklet,Qara,1400 sm3/ 299 a.g. / Benzin,69 300 km
1859,9470904,31500,AZN,Bakı,Toyota,Corolla,2024,Sedan,Ağ,1.8 L / 98 a.g. / Hibrid,10 000 km
1860,9282055,37800,USD,Bakı,Kia,Sorento,2021,"Offroader / SUV, 5 qapı",Yaş Asfalt,1.6 L / 230 a.g. / Hibrid,35 000 km
1861,9492417,22300,USD,Bakı,Changan,Deepal S7,2025,"Offroader / SUV, 5 qapı",Qara,1.5 L / 238 a.g. / Plug-in Hibrid,0 km
1862,9505149,14500,AZN,Bakı,Ford,Focus,2017,Sedan,Qara,1.0 L / 125 a.g. / Benzin,162 727 km
1863,7791932,62900,USD,Bakı,Dodge,Charger,2023,Sedan,Bənövşəyi,3.6 L / 292 a.g. / Benzin,0 km
1864,9426776,33600,USD,Bakı,Land Rover,Discovery,2017,"Offroader / SUV, 5 qapı",Göy,3.0 L / 340 a.g. / Benzin,48 000 km
1865,9436565,44100,USD,Bakı,Toyota,RAV4,2025,"Offroader / SUV, 5 qapı",Ağ,2.5 L / 218 a.g. / Hibrid,0 km
1866,8245655,36900,USD,Bakı,ZEEKR,001,2024,Liftbek,Ağ,272 a.g. / Elektro,0 km
1867,9334087,21500,USD,Bakı,BMW,428,2015,Liftbek,Qara,2.0 L / 245 a.g. / Benzin,170 000 km
1868,9495918,22500,AZN,Bakı,LADA (VAZ),Niva,2018,"Offroader / SUV, 3 qapı",Göy,1.7 L / 80 a.g. / Benzin,4 946 km
1869,9297099,87000,USD,Bakı,Land Rover,Defender,2020,"Offroader / SUV, 5 qapı",Qara,3.0 L / 400 a.g. / Benzin,32 000 km
1870,9372642,68000,USD,Bakı,Li Auto,L9,2025,"Offroader / SUV, 5 qapı",Yaş Asfalt,1.5 L / 449 a.g. / Plug-in Hibrid,0 km
1871,9443083,32200,AZN,Bakı,Kia,Stonic,2023,"Offroader / SUV, 5 qapı",Ağ,1.4 L / 100 a.g. / Benzin,10 000 km
1872,9516955,29900,USD,Sumqayıt,BMW,X5,2014,"Offroader / SUV, 5 qapı",Qara,3.0 L / 258 a.g. / Dizel,228 000 km
1873,9498452,15800,AZN,Bakı,Chevrolet,Cruze,2015,Sedan,Tünd qırmızı,1.4 L / 140 a.g. / Benzin,243 000 km
1874,9473395,24000,AZN,Bakı,Kia,Forte,2019,Sedan,Yaş Asfalt,2.0 L / 147 a.g. / Benzin,102 364 km
1875,9208130,11590,USD,Bakı,BYD,Qin Plus,2025,Sedan,Ağ,1.5 L / 290 a.g. / Plug-in Hibrid,0 km
1876,9511895,115000,USD,Bakı,BMW,X7,2023,"Offroader / SUV, 5 qapı",Qara,3.0 L / 352 a.g. / Dizel,32 000 km
1877,9451965,39000,AZN,Bakı,Toyota,Frontlander,2025,"Offroader / SUV, 5 qapı",Qara,2.0 L / 197 a.g. / Hibrid,0 km
1878,9514437,12800,AZN,Bakı,Fiat,Qubo,2010,Kompakt-Van,Ağ,1.3 L / 95 a.g. / Dizel,209 000 km
1879,9412163,38500,USD,Bakı,Voyah,Free,2025,"Offroader / SUV, 5 qapı",Yaş Asfalt,1.5 L / 490 a.g. / Plug-in Hibrid,0 km
1880,9498033,11490,USD,Bakı,BYD,Seal 05,2025,Sedan,Ağ,1.5 L / 290 a.g. / Plug-in Hibrid,0 km
1881,9410290,11800,AZN,Sumqayıt,Khazar,SD,2020,Sedan,Gümüşü,1.7 L / 113 a.g. / Benzin,200 003 km
1882,9512678,8300,AZN,Bakı,Kia,Rio,2007,"Hetçbek, 5 qapı",Gümüşü,1.5 L / 110 a.g. / Dizel,245 000 km
1883,9253427,29700,AZN,Bakı,LADA (VAZ),Largus,2025,Furqon,Gümüşü,1.6 L / 105 a.g. / Benzin,0 km
1884,9517044,14300,AZN,Bakı,Hyundai,Elantra,2009,Sedan,Qara,1.6 L / 122 a.g. / Benzin,285 500 km
1885,9500516,33500,AZN,Bakı,Mercedes,Sprinter 515,2008,Yük maşını,Ağ,2.2 L / 125 a.g. / Dizel,320 000 km
1886,9467813,37500,AZN,Bakı,Mercedes,Viano,2012,Minivan,Qara,3.0 L / 224 a.g. / Dizel,175 000 km
1887,9241220,23500,AZN,Bakı,Hyundai,Elantra,2017,Sedan,Göy,2.0 L / 150 a.g. / Benzin,91 000 km
1888,9270591,11450,USD,Bakı,BYD,Seal 05,2025,Sedan,Ağ,1.5 L / 290 a.g. / Plug-in Hibrid,0 km
1889,9494853,4200,AZN,Lənkəran,LADA (VAZ),2107,2006,Sedan,Ağ,1.6 L / 75 a.g. / Benzin,95 000 km
1890,9437415,11800,AZN,Bakı,Opel,Astra,2009,"Hetçbek, 5 qapı",Boz,1.4 L / 90 a.g. / Benzin,280 000 km
1891,9040164,50000,AZN,Bakı,BMW,X3,2019,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 249 a.g. / Benzin,93 500 km
1892,9143287,25700,AZN,Bakı,Changan,Qiyuan A05,2025,Sedan,Ağ,1.5 L / 215 a.g. / Plug-in Hibrid,0 km
1893,9492659,26000,USD,Bakı,Mercedes,C 180,2020,Sedan,Boz,1.6 L / 150 a.g. / Benzin,83 600 km
1894,9512845,14800,AZN,Bakı,Nissan,X-Trail,2006,"Offroader / SUV, 5 qapı",Qara,2.5 L / 170 a.g. / Benzin,160 012 km
1895,9506130,32000,USD,Bakı,Jaguar,F-Pace,2018,"Offroader / SUV, 5 qapı",Qırmızı,2.0 L / 185 a.g. / Dizel,157 000 km
1896,9474642,15600,AZN,Sumqayıt,Hyundai,Veracruz,2008,"Offroader / SUV, 5 qapı",Qara,3.8 L / 264 a.g. / Benzin,299 000 km
1897,9425190,23200,AZN,Bakı,Kia,K3,2017,Sedan,Ağ,1.6 L / 136 a.g. / Dizel,186 000 km
1898,9516811,8600,AZN,Salyan,Renault,Megane,2007,"Universal, 5 qapı",Yaş Asfalt,1.5 L / 105 a.g. / Dizel,225 367 km
1899,8902686,35300,AZN,Bakı,Kia,Cerato,2023,Sedan,Göy,1.6 L / 128 a.g. / Benzin,32 000 km
1900,9517137,6700,AZN,Masallı,Renault,Megane,2006,"Universal, 5 qapı",Qara,1.5 L / 105 a.g. / Dizel,444 000 km
1901,9447646,40500,USD,Bakı,Mercedes,G 55 AMG,2008,"Offroader / SUV, 5 qapı",Ağ,5.5 L / 507 a.g. / Benzin,234 000 km
1902,9515501,5900,AZN,Bakı,Daewoo,Gentra,2014,Sedan,Ağ,1.5 L / 107 a.g. / Benzin,359 105 km
1903,9497529,46500,AZN,Bakı,Mazda,EZ-6,2025,Liftbek,Ağ,1.5 L / 218 a.g. / Hibrid,0 km
1904,9502228,7800,AZN,Bakı,LADA (VAZ),2115,2011,Sedan,Yaş Asfalt,1.6 L / 80 a.g. / Benzin,250 000 km
1905,9304934,59900,USD,Bakı,BMW,i5,2024,Sedan,Boz,340 a.g. / Elektro,1 960 km
1906,9387499,10900,AZN,Bakı,Mercedes,S 320,1997,Sedan,Ağ,3.2 L / 231 a.g. / Benzin,440 000 km
1907,9473754,18500,USD,Bakı,Changan,Qiyuan Q07,2025,"Offroader / SUV, 5 qapı",Qara,1.5 L / 225 a.g. / Plug-in Hibrid,0 km
1908,9517084,3800,AZN,Şamaxı,LADA (VAZ),2107,2010,Sedan,Ağ,1.6 L / 73 a.g. / Benzin,50 000 km
1909,9380319,17790,USD,Bakı,Changan,Qiyuan Q07,2025,"Offroader / SUV, 5 qapı",Açıq yaşıl,1.5 L / 224 a.g. / Plug-in Hibrid,0 km
1910,9468077,26500,AZN,Bakı,Kia,K5,2016,Sedan,Ağ,1.7 L / 141 a.g. / Dizel,167 273 km
1911,9488238,47500,AZN,Bakı,Kia,Sorento,2019,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 186 a.g. / Dizel,146 000 km
1912,9516613,19500,AZN,Bakı,Ford,Fusion (North America),2019,Sedan,Ağ,1.5 L / 184 a.g. / Benzin,210 000 km
1913,8962955,19500,AZN,Bakı,Volkswagen,Scirocco,2010,"Hetçbek, 3 qapı",Qara,1.4 L / 160 a.g. / Benzin,204 000 km
1914,9514183,23000,USD,Bakı,Jeep,Wrangler,2007,"Offroader / SUV, açıq",Qara,3.8 L / 199 a.g. / Benzin,195 600 km
1915,9140177,34700,AZN,Bakı,Toyota,Land Cruiser,2005,"Offroader / SUV, 5 qapı",Qara,4.2 L / 204 a.g. / Dizel,407 000 km
1916,9179323,22500,AZN,Bakı,Hyundai,i30,2013,"Universal, 5 qapı",Gümüşü,1.6 L / 130 a.g. / Benzin,136 000 km
1917,8655625,39500,USD,Bakı,Nio,ET5,2024,"Offroader / SUV, 5 qapı",Ağ,490 a.g. / Elektro,0 km
1918,9490713,16800,AZN,Bakı,Mercedes,E 240,2000,Sedan,Yaş Asfalt,2.6 L / 170 a.g. / Benzin,266 161 km
1919,9516609,5400,AZN,Bakı,LADA (VAZ),2107,2008,Sedan,Tünd qırmızı,1.6 L / 75 a.g. / Benzin,91 097 km
1920,9490247,27500,AZN,Bakı,Ford,Fusion (North America),2019,Sedan,Qara,2.0 L / 249 a.g. / Benzin,110 000 km
1921,9464260,28175,AZN,Bakı,Khazar,SD,2022,Sedan,Qara,1.7 L / 113 a.g. / Benzin,70 000 km
1922,9512513,4500,AZN,Bakı,LADA (VAZ),Niva,2004,"Offroader / SUV, 3 qapı",Ağ,1.7 L / 80 a.g. / Benzin,155 000 km
1923,9517189,9500,AZN,Gədəbəy,Mitsubishi,Pajero io,2002,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 136 a.g. / Benzin,136 061 km
1924,9462902,27900,AZN,Bakı,Mazda,3,2020,"Hetçbek, 5 qapı",Qırmızı,1.5 L / 120 a.g. / Benzin,60 000 km
1925,9471422,46000,USD,Bakı,Land Rover,Range Rover,2015,"Offroader / SUV, 5 qapı",Ağ,5.0 L / 510 a.g. / Benzin,122 500 km
1926,7653049,46500,USD,Bakı,Alfa Romeo,Giulia,2022,Sedan,Qara,2.0 L / 280 a.g. / Benzin,0 km
1927,9512748,7600,AZN,Bakı,LADA (VAZ),2115,2012,Sedan,Ağ,1.6 L / 80 a.g. / Benzin,89 457 km
1928,9514489,38000,AZN,Bakı,Chery,Tiggo 8 Pro e+,2023,"Offroader / SUV, 5 qapı",Boz,1.5 L / 326 a.g. / Plug-in Hibrid,44 000 km
1929,9502462,24700,AZN,Bakı,Hyundai,Accent,2022,Sedan,Qırmızı,1.6 L / 130 a.g. / Benzin,22 222 km
1930,8885579,45400,AZN,Bakı,JMC,Conquer 4x2,2024,Yük maşını,Ağ,2.9 L / 163 a.g. / Dizel,0 km
1931,9487936,17900,AZN,Bakı,Hyundai,Accent,2015,Sedan,Ağ,1.6 L / 140 a.g. / Benzin,980 126 km
1932,9512469,24900,AZN,Bakı,Chevrolet,Malibu,2022,Sedan,Qara,1.5 L / 160 a.g. / Benzin,43 000 km
1933,9498305,23900,AZN,Bakı,Hyundai,Santa Fe,2010,"Offroader / SUV, 5 qapı",Qara,2.0 L / 184 a.g. / Dizel,246 121 km
1934,9445439,35500,AZN,Bakı,Mercedes,C 300 4MATIC,2015,Sedan,Qara,2.0 L / 245 a.g. / Benzin,183 656 km
1935,9517223,11200,AZN,Sumqayıt,Nissan,Tiida,2008,"Hetçbek, 5 qapı",Qara,1.8 L / 128 a.g. / Benzin,228 000 km
1936,9517230,14500,AZN,Bakı,Mercedes,E 220 d,2000,Sedan,Göy,2.2 L / 143 a.g. / Dizel,750 000 km
1937,9463434,8800,AZN,Sumqayıt,Mercedes,C 200,1994,Sedan,Gümüşü,2.0 L / 136 a.g. / Benzin,386 000 km
1938,9479067,19000,AZN,Lənkəran,Hyundai,Elantra,2013,Sedan,Ağ,1.8 L / 150 a.g. / Benzin,230 000 km
1939,9398388,19500,USD,Bakı,Kia,K5,2020,Sedan,Ağ,1.6 L / 180 a.g. / Benzin,92 000 km
1940,9497128,17990,USD,Bakı,Changan,Uni-Z,2025,"Offroader / SUV, 5 qapı",Qara,1.5 L / 215 a.g. / Plug-in Hibrid,0 km
1941,9490973,6900,AZN,Bakı,Khazar,LX,2020,Sedan,Ağ,1.7 L / 113 a.g. / Benzin,210 000 km
1942,9482424,18700,AZN,Bakı,Hyundai,Elantra,2013,Sedan,Yaş Asfalt,1.8 L / 150 a.g. / Benzin,197 126 km
1943,9293334,20800,USD,Bakı,Mercedes,E 220 d,2013,Sedan,Ağ,2.2 L / 170 a.g. / Dizel,222 000 km
1944,9516543,38200,AZN,Bakı,Changan,Deepal S05,2025,"Offroader / SUV, 5 qapı",Qara,1.5 L / 218 a.g. / Plug-in Hibrid,32 km
1945,9455056,10500,AZN,Sumqayıt,Mercedes,B 170,2007,"Hetçbek, 5 qapı",Gümüşü,1.7 L / 116 a.g. / Benzin,268 000 km
1946,8708437,47900,USD,Bakı,Mitsubishi,Pajero Sport,2025,"Offroader / SUV, 5 qapı",Qara,2.4 L / 181 a.g. / Dizel,0 km
1947,9517033,12300,AZN,Bakı,Nissan,Wingroad,2016,"Universal, 5 qapı",Gümüşü,1.5 L / 109 a.g. / Benzin,73 000 km
1948,9375375,29900,AZN,Bakı,Toyota,Corolla,2025,Sedan,Ağ,1.8 L / 98 a.g. / Hibrid,0 km
1949,9514508,13200,AZN,Ağdaş,Chevrolet,Cruze,2013,Sedan,Qırmızı,1.4 L / 140 a.g. / Benzin,258 000 km
1950,9217483,30900,AZN,Bakı,Changan,Qiyuan Q05,2024,"Offroader / SUV, 5 qapı",Yaş Asfalt,1.5 L / 215 a.g. / Plug-in Hibrid,0 km
1951,9479260,37500,USD,Bakı,Toyota,Highlander,2024,"Offroader / SUV, 5 qapı",Ağ,2.5 L / 243 a.g. / Hibrid,0 km
1952,9148722,20800,AZN,Bakı,Ford,Fusion (North America),2017,Sedan,Göy,1.5 L / 181 a.g. / Benzin,170 000 km
1953,9517196,43250,AZN,Gədəbəy,Mercedes,Sprinter 315,2011,Mikroavtobus,Ağ,3.0 L / 190 a.g. / Dizel,346 500 km
1954,8704807,37500,AZN,Bakı,Toyota,Corolla Cross,2025,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 196 a.g. / Hibrid,0 km
1955,9406586,25500,USD,Bakı,Infiniti,QX80,2011,"Offroader / SUV, 5 qapı",Qara,5.6 L / 405 a.g. / Benzin,130 000 km
1956,9513527,34100,AZN,Bakı,Changan,Eado Plus,2022,Sedan,Yaş Asfalt,1.4 L / 158 a.g. / Benzin,77 000 km
1957,9517251,30900,AZN,Bakı,Hyundai,Grandeur,2016,Sedan,Qara,2.2 L / 202 a.g. / Dizel,218 331 km
1958,9517226,6300,AZN,Yevlax,Mercedes,190,1990,Sedan,Mavi,2.0 L / 105 a.g. / Benzin,395 833 km
1959,9353096,15700,AZN,Sumqayıt,Kia,Morning,2015,"Hetçbek, 5 qapı",Göy,1.0 L / 82 a.g. / Benzin,136 331 km
1960,9249692,17900,AZN,Bakı,Ford,Fusion (North America),2016,Sedan,Gümüşü,1.5 L / 181 a.g. / Benzin,176 000 km
1961,9515942,19200,USD,Bakı,BMW,528,2015,Sedan,Ağ,2.0 L / 245 a.g. / Benzin,132 500 km
1962,9459697,29999,AZN,Bakı,Chevrolet,Malibu,2018,Sedan,Qara,1.5 L / 160 a.g. / Benzin,136 000 km
1963,9510059,14800,AZN,Sumqayıt,Mercedes,E 240,1999,Sedan,Gümüşü,2.4 L / 170 a.g. / Benzin,253 232 km
1964,9481919,25500,USD,Bakı,Volkswagen,ID.6 Crozz,2023,"Offroader / SUV, 5 qapı",Göy,204 a.g. / Elektro,30 000 km
1965,9479434,55000,USD,Bakı,Toyota,Land Cruiser,2017,"Offroader / SUV, 5 qapı",Qara,4.0 L / 282 a.g. / Benzin,149 000 km
1966,9512832,17800,AZN,Xırdalan,Kia,Rio,2013,Sedan,Ağ,1.4 L / 107 a.g. / Benzin,212 456 km
1967,9516497,7700,AZN,Bakı,Hyundai,Accent,2004,Sedan,Açıq yaşıl,1.5 L / 102 a.g. / Benzin,337 435 km
1968,9515578,26000,AZN,Bakı,Toyota,RAV4,2012,"Offroader / SUV, 5 qapı",Göy,2.4 L / 170 a.g. / Benzin,429 600 km
1969,9516651,32000,AZN,Bakı,Ford,Transit,2008,Yük maşını,Göy,2.4 L / 140 a.g. / Dizel,145 000 km
1970,9517185,12500,AZN,Salyan,Toyota,Prius,2008,Liftbek,Boz,1.5 L / 76 a.g. / Hibrid,260 000 km
1971,9319988,41111,AZN,Gəncə,Toyota,Frontlander,2024,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 196 a.g. / Hibrid,5 000 km
1972,9050873,22900,AZN,Bakı,BYD,Destroyer 05,2024,Sedan,Ağ,1.5 L / 290 a.g. / Plug-in Hibrid,0 km
1973,9494454,43500,AZN,Sabirabad,Toyota,Land Cruiser Prado,2013,"Offroader / SUV, 5 qapı",Ağ,2.7 L / 163 a.g. / Benzin,144 000 km
1974,9035868,41000,AZN,Bakı,Mercedes,S 450 4MATIC,2006,Sedan,Ağ,4.7 L / 340 a.g. / Benzin,256 500 km
1975,9514659,8500,AZN,Gəncə,Nissan,Teana,2005,Sedan,Gümüşü,2.3 L / 173 a.g. / Benzin,379 000 km
1976,6584332,45900,AZN,Bakı,Baic,X7,2024,"Offroader / SUV, 5 qapı",Qara,1.5 L / 188 a.g. / Benzin,0 km
1977,9516719,11900,AZN,Bakı,Toyota,Prius,2008,Liftbek,Yaş Asfalt,1.5 L / 76 a.g. / Hibrid,205 917 km
1978,9503124,15700,AZN,Bakı,Hyundai,Accent,2012,Sedan,Ağ,1.4 L / 107 a.g. / Benzin,320 000 km
1979,9031558,16150,USD,Bakı,BYD,Qin L,2024,Sedan,Ağ,1.5 L / 215 a.g. / Plug-in Hibrid,0 km
1980,9402125,14500,USD,Bakı,BMW,X5,2009,"Offroader / SUV, 5 qapı",Yaş Asfalt,3.0 L / 272 a.g. / Benzin,280 000 km
1981,9467837,30000,USD,Bakı,Mercedes,C 300,2021,Sedan,Qara,2.0 L / 249 a.g. / Benzin,95 000 km
1982,9250548,18500,USD,Bakı,Changan,Qiyuan Q05,2024,"Offroader / SUV, 5 qapı",Yaş Asfalt,1.5 L / 215 a.g. / Plug-in Hibrid,0 km
1983,9456349,21800,AZN,Bakı,Toyota,Corolla,2013,Sedan,Ağ,2.0 L / 126 a.g. / Benzin,222 500 km
1984,9473309,33000,AZN,Bakı,Haval,Jolion,2023,"Offroader / SUV, 5 qapı",Ağ,1.5 L / 190 a.g. / Hibrid,16 500 km
1985,9516639,7000,AZN,Bakı,Mitsubishi,Space Star,2000,Kompakt-Van,Gümüşü,1.8 L / 122 a.g. / Benzin,336 000 km
1986,9482645,33500,AZN,Bakı,BMW,320,2016,Sedan,Ağ,2.0 L / 184 a.g. / Dizel,134 800 km
1987,9516716,35000,AZN,Bakı,Lexus,GS 350,2014,Sedan,Qəhvəyi,3.5 L / 317 a.g. / Benzin,175 000 km
1988,8863053,34900,AZN,Bakı,Kia,Sorento,2016,"Offroader / SUV, 5 qapı",Qara,2.0 L / 184 a.g. / Dizel,210 000 km
1989,9466289,25100,USD,Bakı,Changan,Uni-K,2025,"Offroader / SUV, 5 qapı",Mavi,1.5 L / 290 a.g. / Plug-in Hibrid,0 km
1990,9463153,31000,AZN,Bakı,Kia,Sportage,2016,"Offroader / SUV, 5 qapı",Qara,2.0 L / 240 a.g. / Benzin,185 075 km
1991,9328264,23200,AZN,Bakı,Kia,Optima,2016,Sedan,Ağ,2.0 L / 245 a.g. / Benzin,161 739 km
1992,9469319,23900,AZN,Sumqayıt,Mitsubishi,Pajero,2008,"Offroader / SUV, 5 qapı",Qara,3.0 L / 178 a.g. / Benzin,221 000 km
1993,9479682,36900,USD,Bakı,Avatr,07,2025,"Offroader / SUV, 5 qapı",Boz,1.5 L / 314 a.g. / Hibrid,0 km
1994,9477283,31500,AZN,Bakı,Mercedes,Sprinter 316,2013,Furqon,Tünd qırmızı,2.2 L / 163 a.g. / Dizel,265 000 km
1995,9437015,24000,AZN,Bakı,Ford,Escape,2017,"Offroader / SUV, 5 qapı",Boz,1.5 L / 182 a.g. / Benzin,127 800 km
1996,9478899,17800,AZN,Sumqayıt,Ford,Transit,2012,Furqon,Ağ,2.2 L / 140 a.g. / Dizel,153 000 km
1997,9517385,8200,AZN,Gəncə,LADA (VAZ),Niva,2013,"Offroader / SUV, 3 qapı",Ağ,1.7 L / 80 a.g. / Benzin,26 000 km
1998,9291372,30700,USD,Bakı,BMW,520,2020,Sedan,Ağ,2.0 L / 184 a.g. / Benzin,101 000 km
1999,9469968,9100,USD,Bakı,Kia,Cerato,2011,Sedan,Gümüşü,1.6 L / 124 a.g. / Benzin,198 000 km
2000,9419902,17000,USD,Bakı,Changan,Uni-V iDD,2024,Sedan,Boz,1.5 L / 215 a.g. / Plug-in Hibrid,0 km
2001,9512569,6500,AZN,Sumqayıt,Skoda,Fabia,2013,"Universal, 5 qapı",Ağ,1.2 L / 105 a.g. / Benzin,213 525 km
2002,9516780,21111,AZN,Bakı,Jeep,Wrangler,1994,"Offroader / SUV, 3 qapı",Qırmızı,4.0 L / 184 a.g. / Benzin,11 111 km
2003,8928204,82000,USD,Bakı,Toyota,Land Cruiser,2020,"Offroader / SUV, 5 qapı",Qara,4.6 L / 309 a.g. / Benzin,44 000 km
2004,9515792,23800,AZN,Sumqayıt,Hyundai,ix35,2013,"Offroader / SUV, 5 qapı",Qara,2.0 L / 163 a.g. / Benzin,168 000 km
2005,9454601,14990,AZN,Bakı,Yamaha,YZF-R6,2009,Motosiklet,Qırmızı,600 sm3/ 123 a.g. / Benzin,38 000 km
2006,9467231,45500,AZN,Gəncə,Toyota,Land Cruiser Prado,2013,"Offroader / SUV, 5 qapı",Ağ,2.7 L / 163 a.g. / Benzin,155 000 km
2007,9500372,25000,AZN,Bakı,Changan,Qiyuan A05,2024,Sedan,Ağ,1.5 L / 215 a.g. / Plug-in Hibrid,0 km
2008,9149929,37500,AZN,Bakı,Mercedes,Atego 818,2011,Yük maşını,Gümüşü,4.8 L / 170 a.g. / Dizel,407 800 km
2009,9516775,34800,AZN,Bakı,Changan,Uni-V iDD,2025,Sedan,Ağ,1.5 L / 325 a.g. / Plug-in Hibrid,0 km
